,time,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,new_Col1,col2
4594,1620022089,-6.5371094,-1.0410156,3.7441406,-71.6552734,47.18017570000001,-43.5791015,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4595,1620022089,-6.599609399999999,-1.0898437,3.890625,-68.1152343,33.0810546,-56.335449200000006,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4596,1620022089,-6.654296899999999,-0.9785156999999999,3.8378906,-45.6542969,49.621582000000004,-33.264160100000005,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4597,1620022089,-6.703125,-0.9941406999999999,3.8125,-31.4331054,61.584472600000005,4.150390600000001,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4598,1620022089,-6.748046899999999,-1.109375,3.9199219,-41.7480469,30.8227539,-5.3710937,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4599,1620022089,-6.748046899999999,-1.0722656000000002,3.8417969,-36.3769531,13.244628899999999,-20.7519531,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4600,1620022089,-6.7304687,-1.1601562,3.7988281,-16.3574218,40.4052734,-5.6762695,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4601,1620022089,-6.7695312,-1.1523437,3.8066406,-7.568359399999999,32.1044921,16.3574218,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4602,1620022089,-6.7539062,-1.1484375,3.7148437000000007,1.8310547,5.9814453,21.7895508,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4603,1620022089,-6.6796875,-1.0644531000000002,3.7011719,-31.3110351,-19.6533203,7.8125,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4604,1620022089,-6.6679687,-1.1191406000000002,3.7636719,-25.5737304,5.7983398,-18.3105468,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4605,1620022089,-6.5546875,-1.0449218,3.7519531,-0.5493164,62.2558593,121.7041015,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4606,1620022089,-6.4589844,-0.8222656999999999,3.8984375,56.945800799999994,55.05371089999999,36.6210937,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4607,1620022089,-6.580078100000001,-1.2675781000000002,3.7910156,11.6577148,-45.5322265,-81.84814449999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4608,1620022089,-6.697265600000001,-1.0546875,3.9140625,8.7890625,-157.04345700000002,-30.7006836,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4609,1620022089,-6.556640600000001,-1.2519531000000002,3.4667969,20.2026367,-48.3398437,5.6762695,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4610,1620022089,-6.669921899999999,-1.171875,3.5332031,14.465332,-55.2368164,-14.160156200000001,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4611,1620022089,-6.6796875,-1.0546875,3.6660156,61.218261700000006,11.352539,-32.1655273,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4612,1620022089,-6.7148437,-1.0175781,3.6953125,6.591796899999999,-23.2543945,-19.7753906,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4613,1620022089,-6.6640625,-1.0253906,3.7109375,17.8222656,5.493164,-16.8457031,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4614,1620022089,-6.658203100000001,-1.0332031,3.6679687000000007,-13.9770508,-5.9814453,11.9018555,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4615,1620022089,-6.701171899999999,-1.1855468,3.6757812000000007,-12.3901367,25.2075195,11.9018555,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4616,1620022089,-6.642578100000001,-1.140625,3.7128906,-2.5024414,24.7802734,14.5874023,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4617,1620022089,-6.6289062,-1.1621093,3.6464844,-35.5834961,-1.7089843999999996,1.3427733999999998,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4618,1620022089,-6.583984399999999,-1.0839843,3.6679687000000007,-17.578125,32.836914,-22.0336914,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4619,1620022090,-6.6367187,-1.09375,3.7070312000000007,-37.9638672,23.1323242,-0.24414059999999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
